index,Cosine Similarity
"('fisc', 'sand')",0.33103648
"('fisc', 'eorþe')",0.044590846
"('fisc', 'neowol')",-0.023181029
"('fisc', 'þrosm')",0.20789355
"('fisc', 'fyr')",0.22790223
"('fisc', 'axe')",-0.08023728
"('fisc', 'bærnan')",0.18637012
"('fisc', 'foldweg')",0.0204989
"('fisc', 'beorg')",0.044815026
"('fisc', 'read')",0.31661245
"('fisc', 'grene')",0.24408364
"('fisc', 'geolo')",0.13121696
"('fisc', 'hwit')",0.12855081
"('fisc', 'blæc')",0.23986137
"('fisc', 'niht')",0.063308105
"('fisc', 'wearm')",0.2726058
"('fisc', 'ceald')",0.26286387
"('fisc', 'full')",0.053175002
"('fisc', 'niwe')",0.20358409
"('fisc', 'betra')",0.07470375
"('fisc', 'dryge')",0.07630654
"('fisc', 'nama')",-0.19754598
"('fugol', 'ic')",-0.11918413
"('fugol', 'ðu')",0.0770971
"('fugol', 'us')",-0.06792378
"('fugol', 'he')",-0.103090376
"('fugol', 'ðæt')",0.13478807
"('fugol', 'hwa')",0.0609204
"('fugol', 'ne')",0.09537654
"('fugol', 'eall')",-0.07438599
"('fugol', 'manig')",0.12849756
"('fugol', 'an')",0.11957753
"('fugol', 'twegen')",0.0046405904
"('fugol', 'micel')",-0.018886525
"('fugol', 'lang')",0.057027854
"('fugol', 'min')",-0.1271145
"('fugol', 'cwen')",-0.1552147
"('fugol', 'mann')",0.07150616
"('fugol', 'fisc')",0.29801282
"('fugol', 'hund')",0.053219855
"('fugol', 'treow')",-0.14152469
"('fugol', 'sæd')",0.1767183
"('fugol', 'blæd')",-0.14486367
"('fugol', 'rot')",-0.18949188
"('fugol', 'hyd')",0.19422631
"('fugol', 'flæsc')",0.06007946
"('fugol', 'blod')",0.081952415
"('fugol', 'ban')",0.12741873
"('fugol', 'gelynd')",-0.07219536
"('fugol', 'æg')",0.27570653
"('fugol', 'horn')",0.21090049
"('fugol', 'steort')",0.055539496
"('fugol', 'hær')",0.24322188
"('fugol', 'heafod')",0.030867761
"('fugol', 'eare')",0.112345055
"('fugol', 'eage')",0.03632749
"('fugol', 'muþ')",-0.05048988
"('fugol', 'tunge')",0.031421565
"('fugol', 'clea')",-0.046085812
"('fugol', 'fot')",-0.07940017
"('fugol', 'cneow')",0.11517715
"('fugol', 'mund')",0.13335884
"('fugol', 'cwiþ')",-0.12638238
"('fugol', 'sweora')",0.2256054
"('fugol', 'bosm')",-0.08923723
"('fugol', 'heorte')",0.008917026
"('fugol', 'drincan')",0.040068727
"('fugol', 'etan')",0.08303564
"('fugol', 'bitan')",0.29078716
"('fugol', 'seon')",0.019274019
"('fugol', 'gehiran')",-0.028979912
"('fugol', 'cunnan')",0.090499416
"('fugol', 'swefan')",-0.026520487
"('fugol', 'dead')",0.21685028
"('fugol', 'cwellan')",0.0144765265
"('fugol', 'fleogan')",0.09521319
"('fugol', 'findan')",0.12844096
"('fugol', 'cuman')",-0.1191182
"('fugol', 'licgan')",0.23791358
"('fugol', 'sittan')",-0.17672719
"('fugol', 'standan')",0.06392522
"('fugol', 'gesellan')",0.15892905
"('fugol', 'sæcgan')",-0.11720137
"('fugol', 'sunne')",0.15553975
"('fugol', 'mona')",0.19956505
"('fugol', 'steorra')",0.08365144
"('fugol', 'ea')",0.07325302
"('fugol', 'regn')",0.15187478
"('fugol', 'stan')",0.23018917
"('fugol', 'sand')",0.10333258
"('fugol', 'eorþe')",0.08641414
"('fugol', 'neowol')",-0.016883247
"('fugol', 'þrosm')",0.027031519
"('fugol', 'fyr')",0.24319391
"('fugol', 'axe')",-0.08114979
"('fugol', 'bærnan')",0.23883736
"('fugol', 'foldweg')",0.21117178
"('fugol', 'beorg')",0.13834392
"('fugol', 'read')",0.24266958
"('fugol', 'grene')",0.28099492
"('fugol', 'geolo')",0.2016482
"('fugol', 'hwit')",0.19874385
"('fugol', 'blæc')",0.20130141
"('fugol', 'niht')",-0.03813262
"('fugol', 'wearm')",0.30982614
"('fugol', 'ceald')",0.25714037
"('fugol', 'full')",0.032979228
"('fugol', 'niwe')",0.2797866
"('fugol', 'betra')",0.14122261
"('fugol', 'dryge')",0.12810555
"('fugol', 'nama')",0.13045684
"('hund', 'ic')",0.046602994
"('hund', 'ðu')",-0.059390273
"('hund', 'us')",-0.04848913
"('hund', 'he')",0.045467366
"('hund', 'ðæt')",-0.13112359
"('hund', 'hwa')",0.009756453
"('hund', 'ne')",-0.085888885
"('hund', 'eall')",-0.101181634
"('hund', 'manig')",0.17469835
"('hund', 'an')",0.38382858
"('hund', 'twegen')",0.25384918
"('hund', 'micel')",-0.19341426
"('hund', 'lang')",0.058743402
"('hund', 'min')",-0.036233626
"('hund', 'cwen')",0.06281634
"('hund', 'mann')",0.042557783
"('hund', 'fisc')",-0.048831448
"('hund', 'fugol')",0.053219855
"('hund', 'treow')",-0.0345595
"('hund', 'sæd')",0.03760725
"('hund', 'blæd')",-0.054349594
"('hund', 'rot')",0.0035441667
"('hund', 'hyd')",-0.061862666
"('hund', 'flæsc')",0.13829704
"('hund', 'blod')",0.12004238
"('hund', 'ban')",-0.0058008134
"('hund', 'gelynd')",0.059481308
"('hund', 'æg')",0.0237718
"('hund', 'horn')",-0.121404156
"('hund', 'steort')",0.1984633
"('hund', 'hær')",0.1309862
"('hund', 'heafod')",0.16926461
"('hund', 'eare')",0.062836014
"('hund', 'eage')",0.17225221
"('hund', 'muþ')",-0.02582107
"('hund', 'tunge')",-0.096340634
"('hund', 'clea')",-0.03300242
"('hund', 'fot')",0.006875703
"('hund', 'cneow')",0.01870529
"('hund', 'mund')",0.046016246
"('hund', 'cwiþ')",-0.007135533
"('hund', 'sweora')",0.11795054
"('hund', 'bosm')",-0.03146317
"('hund', 'heorte')",-0.074497536
"('hund', 'drincan')",-0.055583127
"('hund', 'etan')",-0.05787857
"('hund', 'bitan')",0.11351424
"('hund', 'seon')",0.1015863
"('hund', 'gehiran')",-0.11984684
"('hund', 'cunnan')",-0.17684914
"('hund', 'swefan')",0.1268984
"('hund', 'dead')",0.22197048
"('hund', 'cwellan')",-0.10333581
"('hund', 'fleogan')",0.09396276
"('hund', 'findan')",0.15909511
"('hund', 'cuman')",-0.03599122
"('hund', 'licgan')",0.063593484
"('hund', 'sittan')",-0.034541085
"('hund', 'standan')",0.21404889
"('hund', 'gesellan')",0.10410257
"('hund', 'sæcgan')",-0.036747042
"('hund', 'sunne')",0.06349777
"('hund', 'mona')",0.08468969
"('hund', 'steorra')",0.2777518
"('hund', 'ea')",0.09192982
"('hund', 'regn')",0.07590984
"('hund', 'stan')",-0.039649792
"('hund', 'sand')",0.07635452
"('hund', 'eorþe')",0.03373196
"('hund', 'neowol')",0.0031242315
"('hund', 'þrosm')",0.1186081
"('hund', 'fyr')",-0.099980876
"('hund', 'axe')",-0.057622604
"('hund', 'bærnan')",0.0633551
"('hund', 'foldweg')",0.14822334
"('hund', 'beorg')",-0.01290844
"('hund', 'read')",-0.029638026
"('hund', 'grene')",0.23705561
"('hund', 'geolo')",0.17355725
"('hund', 'hwit')",0.01747708
"('hund', 'blæc')",0.029649772
"('hund', 'niht')",0.35955364
"('hund', 'wearm')",-0.04546744
"('hund', 'ceald')",0.14050439
"('hund', 'full')",-0.018937606
"('hund', 'niwe')",0.16460055
"('hund', 'betra')",-0.107589945
"('hund', 'dryge')",0.14079902
"('hund', 'nama')",-0.023623236
"('treow', 'ic')",0.14150107
"('treow', 'ðu')",-0.07840809
"('treow', 'us')",0.01582098
"('treow', 'he')",0.18663245
"('treow', 'ðæt')",-0.057595138
"('treow', 'hwa')",-0.008586746
"('treow', 'ne')",0.1811891
"('treow', 'eall')",-0.0011490751
"('treow', 'manig')",-0.010196805
"('treow', 'an')",0.064497724
"('treow', 'twegen')",0.05252073
"('treow', 'micel')",-0.0043224003
"('treow', 'lang')",-0.16145204
"('treow', 'min')",0.09155823
"('treow', 'cwen')",-0.068100974
"('treow', 'mann')",-0.026010187
"('treow', 'fisc')",0.11480775
"('treow', 'fugol')",-0.14152469
"('treow', 'hund')",-0.0345595
"('treow', 'sæd')",-0.015617378
"('treow', 'blæd')",0.19860107
"('treow', 'rot')",0.1109747
"('treow', 'hyd')",-0.09186785
"('treow', 'flæsc')",-0.020121234
"('treow', 'blod')",0.0213838
"('treow', 'ban')",-0.077317104
"('treow', 'gelynd')",0.13138783
"('treow', 'æg')",0.20942153
"('treow', 'horn')",-0.10466372
"('treow', 'steort')",0.022579089
"('treow', 'hær')",0.09263308
"('treow', 'heafod')",-0.027548192
"('treow', 'eare')",-0.12189405
"('treow', 'eage')",-0.036111034
"('treow', 'muþ')",-0.0025388915
"('treow', 'tunge')",-0.03058625
"('treow', 'clea')",0.076194495
"('treow', 'fot')",0.040704165
"('treow', 'cneow')",0.056858666
"('treow', 'mund')",-0.048573293
"('treow', 'cwiþ')",-0.09238402
"('treow', 'sweora')",0.057110146
"('treow', 'bosm')",0.08545323
"('treow', 'heorte')",0.11991888
"('treow', 'drincan')",-0.13790183
"('treow', 'etan')",0.14518347
"('treow', 'bitan')",0.066746905
"('treow', 'seon')",0.12913966
"('treow', 'gehiran')",-0.06636212
"('treow', 'cunnan')",0.031152764
"('treow', 'swefan')",-0.031425368
"('treow', 'dead')",0.058324832
"('treow', 'cwellan')",0.16626668
"('treow', 'fleogan')",0.011094676
"('treow', 'findan')",-0.01454002
"('treow', 'cuman')",-0.06721366
"('treow', 'licgan')",0.097522795
"('treow', 'sittan')",0.008739952
"('treow', 'standan')",0.1295186
"('treow', 'gesellan')",-0.041969974
"('treow', 'sæcgan')",-0.12700778
"('treow', 'sunne')",0.17302075
"('treow', 'mona')",0.109423
"('treow', 'steorra')",0.2542878
"('treow', 'ea')",-0.0016160235
"('treow', 'regn')",-0.19318315
"('treow', 'stan')",0.15685712
"('treow', 'sand')",-0.09019907
"('treow', 'eorþe')",-0.034838036
"('treow', 'neowol')",-0.016878039
"('treow', 'þrosm')",0.110578895
"('treow', 'fyr')",0.08983053
"('treow', 'axe')",-0.0696218
"('treow', 'bærnan')",0.090174094
"('treow', 'foldweg')",-0.028227959
"('treow', 'beorg')",-0.01675291
"('treow', 'read')",0.12624916
"('treow', 'grene')",-0.101605795
"('treow', 'geolo')",0.07142283
"('treow', 'hwit')",0.14966841
"('treow', 'blæc')",0.082195
"('treow', 'niht')",0.11928177
"('treow', 'wearm')",0.09543076
"('treow', 'ceald')",0.11397546
"('treow', 'full')",0.035986602
"('treow', 'niwe')",0.13435487
"('treow', 'betra')",0.007399991
"('treow', 'dryge')",0.1305072
"('treow', 'nama')",-0.084421076
"('sæd', 'ic')",-0.09153292
"('sæd', 'ðu')",-0.067095906
"('sæd', 'us')",-0.014206501
"('sæd', 'he')",-0.16664706
"('sæd', 'ðæt')",-0.11298614
"('sæd', 'hwa')",0.04436394
"('sæd', 'ne')",-0.10113211
"('sæd', 'eall')",0.05235985
"('sæd', 'manig')",0.10254566
"('sæd', 'an')",0.184994
"('sæd', 'twegen')",0.14662665
"('sæd', 'micel')",0.18974906
"('sæd', 'lang')",0.054016106
"('sæd', 'min')",-0.08584964
"('sæd', 'cwen')",-0.07007549
"('sæd', 'mann')",0.1876117
"('sæd', 'fisc')",0.3257305
"('sæd', 'fugol')",0.1767183
"('sæd', 'hund')",0.03760725
"('sæd', 'treow')",-0.015617378
"('sæd', 'blæd')",-0.08329639
"('sæd', 'rot')",-0.16197556
"('sæd', 'hyd')",-0.04310433
"('sæd', 'flæsc')",0.18143722
"('sæd', 'blod')",0.095880784
"('sæd', 'ban')",0.20693234
"('sæd', 'gelynd')",-0.10627841
"('sæd', 'æg')",0.06033062
"('sæd', 'horn')",0.11287287
"('sæd', 'steort')",0.30724776
"('sæd', 'hær')",0.12916741
"('sæd', 'heafod')",0.18178487
"('sæd', 'eare')",0.29617432
"('sæd', 'eage')",0.14540601
"('sæd', 'muþ')",-0.04261927
"('sæd', 'tunge')",0.066748664
"('sæd', 'clea')",0.09327517
"('sæd', 'fot')",0.12932976
"('sæd', 'cneow')",-0.070277125
"('sæd', 'mund')",0.19723772
"('sæd', 'cwiþ')",-0.089154504
"('sæd', 'sweora')",0.21222138
"('sæd', 'bosm')",0.21224946
"('sæd', 'heorte')",0.013250057
"('sæd', 'drincan')",-0.054966904
"('sæd', 'etan')",0.08021054
"('sæd', 'bitan')",0.14341602
"('sæd', 'seon')",-0.04895488
"('sæd', 'gehiran')",-0.014815964
"('sæd', 'cunnan')",0.070071004
"('sæd', 'swefan')",-0.1200583
"('sæd', 'dead')",0.013436817
"('sæd', 'cwellan')",-0.04293611
"('sæd', 'fleogan')",0.27931845
"('sæd', 'findan')",0.025495676
"('sæd', 'cuman')",-0.06934186
"('sæd', 'licgan')",0.032071307
"('sæd', 'sittan')",-0.10157916
"('sæd', 'standan')",0.10607158
"('sæd', 'gesellan')",-0.09794612
"('sæd', 'sæcgan')",-0.020346576
"('sæd', 'sunne')",0.30006826
"('sæd', 'mona')",0.24606842
"('sæd', 'steorra')",0.0742141
"('sæd', 'ea')",0.0077397805
"('sæd', 'regn')",0.13832885
"('sæd', 'stan')",0.0030063242
"('sæd', 'sand')",0.18749103
"('sæd', 'eorþe')",0.24705853
"('sæd', 'neowol')",-0.104386374
"('sæd', 'þrosm')",0.11511656
"('sæd', 'fyr')",0.028955286
"('sæd', 'axe')",0.06959955
"('sæd', 'bærnan')",0.21821423
"('sæd', 'foldweg')",0.024658648
"('sæd', 'beorg')",-0.028338399
"('sæd', 'read')",0.18554948
"('sæd', 'grene')",0.10374516
"('sæd', 'geolo')",0.037777185
"('sæd', 'hwit')",0.15374933
"('sæd', 'blæc')",0.2801116
"('sæd', 'niht')",0.17076795
"('sæd', 'wearm')",0.26298153
"('sæd', 'ceald')",0.1758815
"('sæd', 'full')",0.16164893
"('sæd', 'niwe')",0.009120628
"('sæd', 'betra')",0.11141993
"('sæd', 'dryge')",0.12606065
"('sæd', 'nama')",0.13697311
"('blæd', 'ic')",0.081335165
"('blæd', 'ðu')",-0.18482849
"('blæd', 'us')",0.025252093
"('blæd', 'he')",0.13446698
"('blæd', 'ðæt')",0.10017392
"('blæd', 'hwa')",-0.10525863
"('blæd', 'ne')",0.0024844632
"('blæd', 'eall')",0.1391297
"('blæd', 'manig')",0.02704791
"('blæd', 'an')",-0.019742936
"('blæd', 'twegen')",0.10141246
"('blæd', 'micel')",-0.0036052614
"('blæd', 'lang')",0.10773305
"('blæd', 'min')",-0.16582729
"('blæd', 'cwen')",-3.5472214e-05
"('blæd', 'mann')",-0.08538687
"('blæd', 'fisc')",-0.016286988
"('blæd', 'fugol')",-0.14486367
"('blæd', 'hund')",-0.054349594
"('blæd', 'treow')",0.19860107
"('blæd', 'sæd')",-0.08329639
"('blæd', 'rot')",0.245159
"('blæd', 'hyd')",-0.0741667
"('blæd', 'flæsc')",0.08531363
"('blæd', 'blod')",-0.13406312
"('blæd', 'ban')",-0.11625037
"('blæd', 'gelynd')",0.05520644
"('blæd', 'æg')",-0.15045482
"('blæd', 'horn')",-0.027358562
"('blæd', 'steort')",-0.12406117
"('blæd', 'hær')",-0.020573534
"('blæd', 'heafod')",-0.22266288
"('blæd', 'eare')",-0.10156051
"('blæd', 'eage')",-0.08771666
"('blæd', 'muþ')",0.005980281
"('blæd', 'tunge')",-0.07309727
"('blæd', 'clea')",-0.059642427
"('blæd', 'fot')",-0.28386417
"('blæd', 'cneow')",0.2111567
"('blæd', 'mund')",0.07190959
"('blæd', 'cwiþ')",-0.06665286
"('blæd', 'sweora')",-0.19583616
"('blæd', 'bosm')",-0.07570168
"('blæd', 'heorte')",-0.036650255
"('blæd', 'drincan')",-0.061452404
"('blæd', 'etan')",0.012615219
"('blæd', 'bitan')",-0.13924256
"('blæd', 'seon')",0.09031228
"('blæd', 'gehiran')",-0.021596879
"('blæd', 'cunnan')",-0.048357494
"('blæd', 'swefan')",-0.0055895373
"('blæd', 'dead')",0.056061532
"('blæd', 'cwellan')",-0.042826366
"('blæd', 'fleogan')",-0.100597695
"('blæd', 'findan')",-0.027798895
"('blæd', 'cuman')",0.21805441
"('blæd', 'licgan')",0.04175414
"('blæd', 'sittan')",0.27349642
"('blæd', 'standan')",-0.08035389
"('blæd', 'gesellan')",-0.073366195
"('blæd', 'sæcgan')",-0.08172174
"('blæd', 'sunne')",0.028136939
"('blæd', 'mona')",0.021279428
"('blæd', 'steorra')",-0.10793099
"('blæd', 'ea')",-0.068390526
"('blæd', 'regn')",-0.08244309
"('blæd', 'stan')",-0.3437631
"('blæd', 'sand')",-0.04989071
"('blæd', 'eorþe')",-0.040508263
"('blæd', 'neowol')",-0.11418302
"('blæd', 'þrosm')",0.07425477
"('blæd', 'fyr')",0.032333825
"('blæd', 'axe')",-0.07251977
"('blæd', 'bærnan')",-0.025901776
"('blæd', 'foldweg')",0.011023356
"('blæd', 'beorg')",-0.15849045
"('blæd', 'read')",-0.022442624
"('blæd', 'grene')",0.046793986
"('blæd', 'geolo')",-0.09570571
"('blæd', 'hwit')",-0.037495025
"('blæd', 'blæc')",0.043078054
"('blæd', 'niht')",0.09405626
"('blæd', 'wearm')",-0.073160686
"('blæd', 'ceald')",-0.110521615
"('blæd', 'full')",-0.045501944
"('blæd', 'niwe')",0.19762358
"('blæd', 'betra')",-0.07000714
"('blæd', 'dryge')",-0.08896579
"('blæd', 'nama')",0.071808584
"('rot', 'ic')",0.09127969
"('rot', 'ðu')",-0.03878966
"('rot', 'us')",-0.050513886
"('rot', 'he')",-0.023977563
"('rot', 'ðæt')",-0.09424393
"('rot', 'hwa')",-0.11228621
"('rot', 'ne')",0.050485667
"('rot', 'eall')",0.20716438
"('rot', 'manig')",-0.03476497
"('rot', 'an')",-0.13825107
"('rot', 'twegen')",0.0031941086
"('rot', 'micel')",-0.09604851
"('rot', 'lang')",-0.012205966
"('rot', 'min')",-0.00042723864
"('rot', 'cwen')",-0.07013198
"('rot', 'mann')",-0.25029165
"('rot', 'fisc')",-0.051033136
"('rot', 'fugol')",-0.18949188
"('rot', 'hund')",0.0035441667
"('rot', 'treow')",0.1109747
"('rot', 'sæd')",-0.16197556
"('rot', 'blæd')",0.245159
"('rot', 'hyd')",-0.034605354
"('rot', 'flæsc')",0.1798843
"('rot', 'blod')",0.18165392
"('rot', 'ban')",-0.04973447
"('rot', 'gelynd')",0.069241524
"('rot', 'æg')",0.011198992
"('rot', 'horn')",-0.0150941275
"('rot', 'steort')",0.09427104
"('rot', 'hær')",0.06456852
"('rot', 'heafod')",-0.10522874
"('rot', 'eare')",-0.14490883
"('rot', 'eage')",-0.0035232082
"('rot', 'muþ')",0.16042684
"('rot', 'tunge')",-0.02150464
"('rot', 'clea')",0.18304424
"('rot', 'fot')",0.07902236
"('rot', 'cneow')",0.208364
"('rot', 'mund')",0.0015662275
"('rot', 'cwiþ')",0.011142701
"('rot', 'sweora')",0.067445934
"('rot', 'bosm')",0.05645323
"('rot', 'heorte')",-0.092825726
"('rot', 'drincan')",-0.0049875826
"('rot', 'etan')",-0.12819183
"('rot', 'bitan')",-0.08778858
"('rot', 'seon')",-0.062718295
"('rot', 'gehiran')",0.09732742
"('rot', 'cunnan')",0.11725785
"('rot', 'swefan')",-0.06454082
"('rot', 'dead')",-0.13433251
"('rot', 'cwellan')",0.16859294
"('rot', 'fleogan')",-0.045761365
"('rot', 'findan')",-0.19218801
"('rot', 'cuman')",-0.031625398
"('rot', 'licgan')",0.039580878
"('rot', 'sittan')",0.21588393
"('rot', 'standan')",0.16660571
"('rot', 'gesellan')",0.08647904
"('rot', 'sæcgan')",-0.08952311
"('rot', 'sunne')",-0.05469607
"('rot', 'mona')",0.0022409484
"('rot', 'steorra')",-0.10560711
"('rot', 'ea')",0.122846015
"('rot', 'regn')",0.069468014
"('rot', 'stan')",-0.027333818
"('rot', 'sand')",-0.009000871
"('rot', 'eorþe')",-0.11901769
"('rot', 'neowol')",-0.1185879
"('rot', 'þrosm')",0.050894126
"('rot', 'fyr')",0.096591994
"('rot', 'axe')",-0.031224959
"('rot', 'bærnan')",-0.013118736
"('rot', 'foldweg')",0.16378883
"('rot', 'beorg')",0.04135538
"('rot', 'read')",0.12745087
"('rot', 'grene')",0.027525887
"('rot', 'geolo')",0.120719016
"('rot', 'hwit')",0.09404054
"('rot', 'blæc')",0.17426814
"('rot', 'niht')",0.07748607
"('rot', 'wearm')",0.15281618
"('rot', 'ceald')",0.053868413
"('rot', 'full')",-0.03640186
"('rot', 'niwe')",0.18050106
"('rot', 'betra')",0.27403247
"('rot', 'dryge')",0.019547738
"('rot', 'nama')",-0.076993026
"('hyd', 'ic')",-0.06496449
"('hyd', 'ðu')",-0.2071608
"('hyd', 'us')",-0.21256222
"('hyd', 'he')",-0.18485221
"('hyd', 'ðæt')",0.0609207
"('hyd', 'hwa')",-0.0435035
"('hyd', 'ne')",-0.18789084
"('hyd', 'eall')",-0.061894257
"('hyd', 'manig')",0.18256958
"('hyd', 'an')",-0.12907434
"('hyd', 'twegen')",-0.18049172
"('hyd', 'micel')",-0.08554499
"('hyd', 'lang')",-0.008385647
"('hyd', 'min')",-0.024033971
"('hyd', 'cwen')",-0.09445905
"('hyd', 'mann')",-0.18507567
"('hyd', 'fisc')",0.13482796
"('hyd', 'fugol')",0.19422631
"('hyd', 'hund')",-0.061862666
"('hyd', 'treow')",-0.09186785
"('hyd', 'sæd')",-0.04310433
"('hyd', 'blæd')",-0.0741667
"('hyd', 'rot')",-0.034605354
"('hyd', 'flæsc')",0.092107266
"('hyd', 'blod')",0.33815324
"('hyd', 'ban')",0.12905106
"('hyd', 'gelynd')",0.06486907
"('hyd', 'æg')",0.17904955
"('hyd', 'horn')",0.1731726
"('hyd', 'steort')",0.19616468
"('hyd', 'hær')",0.20860815
"('hyd', 'heafod')",0.23771495
"('hyd', 'eare')",0.28436634
"('hyd', 'eage')",0.17420954
"('hyd', 'muþ')",0.031033723
"('hyd', 'tunge')",0.09501083
"('hyd', 'clea')",0.16257775
"('hyd', 'fot')",0.21777749
"('hyd', 'cneow')",0.047029607
"('hyd', 'mund')",0.08813216
"('hyd', 'cwiþ')",0.2102004
"('hyd', 'sweora')",0.2189796
"('hyd', 'bosm')",0.10099143
"('hyd', 'heorte')",0.090339124
"('hyd', 'drincan')",0.24546793
"('hyd', 'etan')",0.40718454
"('hyd', 'bitan')",0.014030015
"('hyd', 'seon')",0.18999383
"('hyd', 'gehiran')",-0.19965465
"('hyd', 'cunnan')",-0.048400737
"('hyd', 'swefan')",0.15929666
"('hyd', 'dead')",0.1864425
"('hyd', 'cwellan')",0.073610954
"('hyd', 'fleogan')",0.24832201
"('hyd', 'findan')",-0.053717315
"('hyd', 'cuman')",-0.016671043
"('hyd', 'licgan')",0.31273383
"('hyd', 'sittan')",-0.086821735
"('hyd', 'standan')",0.11858392
"('hyd', 'gesellan')",0.20104373
"('hyd', 'sæcgan')",-0.32362556
"('hyd', 'sunne')",0.11533186
"('hyd', 'mona')",0.05735797
"('hyd', 'steorra')",-0.00850505
"('hyd', 'ea')",0.5787413
"('hyd', 'regn')",0.24163161
"('hyd', 'stan')",0.1633503
"('hyd', 'sand')",0.24061276
"('hyd', 'eorþe')",0.06239948
"('hyd', 'neowol')",0.1642642
"('hyd', 'þrosm')",-0.012315411
"('hyd', 'fyr')",-0.016270868
"('hyd', 'axe')",-0.0077524884
"('hyd', 'bærnan')",-0.04289691
"('hyd', 'foldweg')",0.22396576
"('hyd', 'beorg')",0.095033936
"('hyd', 'read')",0.17056057
"('hyd', 'grene')",0.20352654
"('hyd', 'geolo')",0.21112743
"('hyd', 'hwit')",0.107333235
"('hyd', 'blæc')",0.17143257
"('hyd', 'niht')",-0.089132786
"('hyd', 'wearm')",0.16315761
"('hyd', 'ceald')",0.17706798
"('hyd', 'full')",0.11712265
"('hyd', 'niwe')",0.29976842
"('hyd', 'betra')",0.052586906
"('hyd', 'dryge')",0.15156385
"('hyd', 'nama')",-0.06388195
"('flæsc', 'ic')",0.096120834
"('flæsc', 'ðu')",0.012493871
"('flæsc', 'us')",0.03796307
"('flæsc', 'he')",0.015189353
"('flæsc', 'ðæt')",-0.078397684
"('flæsc', 'hwa')",0.14102587
"('flæsc', 'ne')",0.020702742
"('flæsc', 'eall')",0.085762344
"('flæsc', 'manig')",0.052520134
"('flæsc', 'an')",0.0090935975
"('flæsc', 'twegen')",0.049142916
"('flæsc', 'micel')",0.06521191
"('flæsc', 'lang')",0.0720971
"('flæsc', 'min')",0.14662203
"('flæsc', 'cwen')",-0.15404297
"('flæsc', 'mann')",-0.14821678
"('flæsc', 'fisc')",-0.010276511
"('flæsc', 'fugol')",0.06007946
"('flæsc', 'hund')",0.13829704
"('flæsc', 'treow')",-0.020121234
"('flæsc', 'sæd')",0.18143722
"('flæsc', 'blæd')",0.08531363
"('flæsc', 'rot')",0.1798843
"('flæsc', 'hyd')",0.092107266
"('flæsc', 'blod')",0.24522954
"('flæsc', 'ban')",0.15240537
"('flæsc', 'gelynd')",0.010652591
"('flæsc', 'æg')",0.109617785
"('flæsc', 'horn')",-0.0014995728
"('flæsc', 'steort')",0.28276095
"('flæsc', 'hær')",0.17649764
"('flæsc', 'heafod')",0.24791248
"('flæsc', 'eare')",0.10036525
"('flæsc', 'eage')",0.17478333
"('flæsc', 'muþ')",0.31695816
"('flæsc', 'tunge')",0.13702089
"('flæsc', 'clea')",0.041156113
"('flæsc', 'fot')",0.081411526
"('flæsc', 'cneow')",0.06686382
"('flæsc', 'mund')",0.027000966
"('flæsc', 'cwiþ')",0.040821843
"('flæsc', 'sweora')",0.19951847
"('flæsc', 'bosm')",0.047919527
"('flæsc', 'heorte')",0.17659356
"('flæsc', 'drincan')",-0.022058249
"('flæsc', 'etan')",0.15075463
"('flæsc', 'bitan')",0.07897593
"('flæsc', 'seon')",-0.0057356376
"('flæsc', 'gehiran')",0.0028430074
"('flæsc', 'cunnan')",0.17528725
"('flæsc', 'swefan')",0.04364843
"('flæsc', 'dead')",0.14549378
"('flæsc', 'cwellan')",0.2012997
"('flæsc', 'fleogan')",0.18011694
"('flæsc', 'findan')",-0.036328476
"('flæsc', 'cuman')",0.067336276
"('flæsc', 'licgan')",0.1166968
"('flæsc', 'sittan')",-0.06797648
"('flæsc', 'standan')",0.096091405
"('flæsc', 'gesellan')",0.13930419
"('flæsc', 'sæcgan')",0.033750042
"('flæsc', 'sunne')",0.0866377
"('flæsc', 'mona')",0.23841399
"('flæsc', 'steorra')",0.03986581
"('flæsc', 'ea')",0.13379912
"('flæsc', 'regn')",-0.054269716
"('flæsc', 'stan')",0.033212774
"('flæsc', 'sand')",0.21157879
"('flæsc', 'eorþe')",0.12999892
"('flæsc', 'neowol')",0.046393987
"('flæsc', 'þrosm')",0.12462203
"('flæsc', 'fyr')",0.21253884
"('flæsc', 'axe')",-0.073328935
"('flæsc', 'bærnan')",0.104259335
"('flæsc', 'foldweg')",0.05755265
"('flæsc', 'beorg')",0.008307733
"('flæsc', 'read')",0.24793847
"('flæsc', 'grene')",0.22601122
"('flæsc', 'geolo')",0.124745175
"('flæsc', 'hwit')",0.11283673
"('flæsc', 'blæc')",0.008648556
"('flæsc', 'niht')",0.122440584
"('flæsc', 'wearm')",0.031950053
"('flæsc', 'ceald')",0.20096633
"('flæsc', 'full')",-0.0058802366
"('flæsc', 'niwe')",0.0016631968
"('flæsc', 'betra')",0.27348626
"('flæsc', 'dryge')",0.11877402
"('flæsc', 'nama')",-0.1012969
"('blod', 'ic')",-0.19020957
"('blod', 'ðu')",-0.028777197
"('blod', 'us')",-0.187966
"('blod', 'he')",-0.042056095
"('blod', 'ðæt')",-0.15363902
"('blod', 'hwa')",-0.37151915
"('blod', 'ne')",0.1705122
"('blod', 'eall')",0.06572999
"('blod', 'manig')",0.116001114
"('blod', 'an')",-0.0360586
